ticker,time,open,high,low,close,volume
3551,1980-03-01,663.75,663.75,481.5,495,0
3551,1980-04-01,509.5,554,485.75,518,0
3551,1980-05-01,490,535.5,490,535.5,0
3551,1980-06-01,561.5,653.5,552.5,653.5,0
3551,1980-07-01,660,687.5,606,614.25,0
3551,1980-08-01,622,645.25,605,631.25,0
3551,1980-09-01,640,711,636.75,666.75,0
3551,1980-10-01,682,690,629,629,0
3551,1980-11-01,640.5,652,596,626,0
3551,1980-12-01,635.3,635.3,558,586,0
3551,1981-01-01,586,599.25,493.75,506.5,0
3551,1981-02-01,493.5,519.5,486.25,489,0
3551,1981-03-01,465.5,539.5,461.5,513.75,0
3551,1981-04-01,514.25,533.75,473.75,482.75,0
3551,1981-05-01,487.5,493,466.5,479.25,0
3551,1981-06-01,483.25,483.25,426,426,0
3551,1981-07-01,422,422,397.75,406,0
3551,1981-08-01,392.5,441.5,391.25,427,0
3551,1981-09-01,421.5,463.5,421.5,428.75,0
3551,1981-10-01,436.75,453.5,424.5,427,0
3551,1981-11-01,430,431.25,396.75,414.5,0
3551,1981-12-01,402.4,426,395,401,0
3551,1982-01-01,395,403.5,371.5,387,0
3551,1982-02-01,379.5,384.25,361,362.6,0
3551,1982-03-01,361.25,361.25,312,320.22,0
3551,1982-04-01,327,366.75,327,361.25,0
3551,1982-05-01,345.5,345.5,324.25,325.25,0
3551,1982-06-01,318.75,328.75,296.75,317.5,0
3551,1982-07-01,310.25,366.5,306.75,342.9,0
3551,1982-08-01,351.35,418,333.5,411.5,0
3551,1982-09-01,405.25,481,397,397,0
3551,1982-10-01,402,448,387.5,423.25,0
3551,1982-11-01,427.25,436,398,436,0
3551,1982-12-01,440.25,460.5,435.75,456.9,0
3551,1983-01-01,452,499.5,449.5,499.5,0
3551,1983-02-01,508.5,509.25,408.5,408.5,0
3551,1983-03-01,414,434.75,408.75,414.75,0
3551,1983-04-01,417,443,417,429.25,0
3551,1983-05-01,428.5,443.75,428.5,437.5,0
3551,1983-06-01,410,423.5,400.25,416,0
3551,1983-07-01,416.25,430.5,410.75,422,0
3551,1983-08-01,411.25,426.4,408.25,414.25,0
3551,1983-09-01,416.6,418.25,401.75,405,0
3551,1983-10-01,389,399,382,382,0
3551,1983-11-01,377.75,405,374.25,405,0
3551,1983-12-01,399.25,401,375,381.5,0
3551,1984-01-01,383,383,365.1,373.75,0
3551,1984-02-01,378.15,399.25,376,394.25,0
3551,1984-03-01,392.75,405.85,385.75,388.5,0
3551,1984-04-01,387.2,387.2,375.8,375.8,0
3551,1984-05-01,376.5,386.4,371.5,384.25,0
3551,1984-06-01,393.75,393.75,367.9,373.05,0
3551,1984-07-01,370,370,335,342.35,0
3551,1984-08-01,339,354,339,348.25,0
3551,1984-09-01,341.2,347.75,335.25,343.75,0
3551,1984-10-01,345.4,348.5,333.5,333.5,0
3551,1984-11-01,333.8,350.45,329,329,0
3551,1984-12-01,329.4,332,307.5,308.3,0
3551,1985-01-01,305.5,308,297.75,306.65,0
3551,1985-02-01,303.6,304.15,284.25,287.75,0
3551,1985-03-01,287.25,330.4,287.25,329.25,0
3551,1985-04-01,321.1,334.25,316.75,321.35,0
3551,1985-05-01,312.5,326.5,309.9,314,0
3551,1985-06-01,318.1,325.4,312,317.75,0
3551,1985-07-01,313.9,327.5,308.25,327.5,0
3551,1985-08-01,322.1,341.15,320.05,333.25,0
3551,1985-09-01,328.2,329.25,316.5,326,0
3551,1985-10-01,322.5,328,322.5,325.35,0
3551,1985-11-01,323.75,331.5,322.2,328.4,0
3551,1985-12-01,321.75,329.7,315.5,329.7,0
3551,1986-01-01,326.55,363.25,326.55,350.5,0
3551,1986-02-01,347.3,352.65,331.35,338.15,0
3551,1986-03-01,335.6,352.9,335.6,338.1,0
3551,1986-04-01,333.1,346.2,333.1,345.75,0
3551,1986-05-01,345.35,345.45,338.7,343.45,0
3551,1986-06-01,342.1,348.35,337,346.75,0
3551,1986-07-01,345.1,357.5,342.3,357.5,0
3551,1986-08-01,361,388,358.75,384.95,0
3551,1986-09-01,393.5,435,393.5,423.2,0
3551,1986-10-01,425,438.35,401,401,0
3551,1986-11-01,406.2,410.75,380.5,383.6,0
3551,1986-12-01,395.55,397,386.8,397,0
3551,1987-01-01,403.5,422.25,398.95,400.5,0
3551,1987-02-01,406.75,406.75,390,405.85,0
3551,1987-03-01,404.25,424,403.8,421,0
3551,1987-04-01,418.75,474.75,418.5,453.25,0
3551,1987-05-01,456.75,475.25,449,451,0
3551,1987-06-01,442.9,457,438,447.3,0
3551,1987-07-01,445.75,462.5,443.35,462.5,0
3551,1987-08-01,472.75,473.4,453.3,455.6,0
3551,1987-09-01,453.75,464.75,453.75,459.5,0
3551,1987-10-01,454.9,481,454.35,468.8,0
3551,1987-11-01,469.3,492.5,457.55,492.5,0
3551,1987-12-01,487.7,499.75,477.5,484.05,0
3551,1988-01-01,480.5,483.9,458,458,0
3551,1988-02-01,452.7,455.9,426.15,426.15,0
3551,1988-03-01,429.3,456.95,428.9,456.95,0
3551,1988-04-01,457.25,458,447,449,0
3551,1988-05-01,446.3,457.9,442.8,455.5,0
3551,1988-06-01,456.75,464.7,433.55,436.55,0
3551,1988-07-01,436.85,444.8,431.2,436.8,0
3551,1988-08-01,434.6,434.6,425.8,427.75,0
3551,1988-09-01,430.4,430.4,395.3,396.7,0
3551,1988-10-01,396,413,395.45,412.4,0
3551,1988-11-01,410.9,424.25,410.9,422.6,0
3551,1988-12-01,424.75,429,410.25,410.9,0
3551,1989-01-01,411.6,411.6,394,394,0
3551,1989-02-01,392.8,393.8,380.4,387,0
3551,1989-03-01,384.05,395.5,382.95,383.2,0
3551,1989-04-01,385.45,390.25,377.55,377.55,0
3551,1989-05-01,377,378.6,359.75,361.8,0
3551,1989-06-01,361.4,376.3,358.7,373,0
3551,1989-07-01,374.5,385.5,368.3,368.3,0
3551,1989-08-01,369,370.5,359.8,359.8,0
3551,1989-09-01,359.4,369,355.75,366.5,0
3551,1989-10-01,366.5,377,361.05,375.3,0
3551,1989-11-01,373.05,413.75,373.05,408.15,0
3551,1989-12-01,413.85,415.5,398.6,402.9,0
3551,1990-01-01,399,420.75,395,415.05,0
3551,1990-02-01,415.8,423.75,407.55,407.7,0
3551,1990-03-01,406.3,406.3,368,368.5,0
3551,1990-04-01,368.4,378.4,367.75,367.75,0
3551,1990-05-01,369.5,375.1,363.05,363.05,0
3551,1990-06-01,363.45,363.45,345.85,352.5,0
3551,1990-07-01,357.3,374.5,350.6,370.7,0
3551,1990-08-01,370.6,417,370.3,383.2,0
3551,1990-09-01,385.8,409.5,376.3,403.4,0
3551,1990-10-01,399.75,401.8,359.6,379.8,0
3551,1990-11-01,380.7,390,375,386,0
3551,1990-12-01,380.6,394.1,366.5,394,0
3551,1991-01-01,392,410,365.7,365.7,0
3551,1991-02-01,365.6,370.9,355.8,367.3,0
3551,1991-03-01,367.5,371.3,353.7,355.5,0
3551,1991-04-01,356.6,365.7,351.1,356.2,0
3551,1991-05-01,358.1,364.8,353.4,361.5,0
3551,1991-06-01,361.1,374.2,359.9,368.6,0
3551,1991-07-01,369.4,372.2,361.3,364.3,0
3551,1991-08-01,364.4,365,346,348.3,0
3551,1991-09-01,347.6,355.25,342.8,353.9,0
3551,1991-10-01,353.8,364.5,352.25,357.7,0
3551,1991-11-01,357.8,369.8,352.7,367.9,0
3551,1991-12-01,367.75,371.8,351.4,354,0
3551,1992-01-01,354,360,347.8,357,0
3551,1992-02-01,357,358.25,348.3,352.85,0
3551,1992-03-01,352.9,353.35,336.5,343.2,0
3551,1992-04-01,343.1,344.5,333.34,336.9,0
3551,1992-05-01,336.9,340.75,334.25,336.3,0
3551,1992-06-01,337.2,344.8,336.2,342.9,0
3551,1992-07-01,343,361,342.85,358,0
3551,1992-08-01,357.8,358,333.88,341,0
3551,1992-09-01,342.2,353.2,338,348.1,0
3551,1992-10-01,348.3,351.5,336.6,339.3,0
3551,1992-11-01,339.2,340.25,328.8,334.25,0
3551,1992-12-01,334.4,339,331.5,333.1,0
3551,1993-01-01,332.7,332.9,327,330.1,0
3551,1993-02-01,329.75,333,327.25,327.7,0
3551,1993-03-01,328.3,340.65,325.5,337.3,0
3551,1993-04-01,336.6,356.4,335.6,355.9,0
3551,1993-05-01,355.9,384.03,351.55,378.75,0
3551,1993-06-01,378.7,379.5,360.5,377.5,0
3551,1993-07-01,377.2,407,376.4,407,0
3551,1993-08-01,404.5,408.9,366,371.2,0
3551,1993-09-01,372.25,372.35,340.55,354.9,0
3551,1993-10-01,353.2,375,351,368,0
3551,1993-11-01,368.75,379.6,360.1,370,0
3551,1993-12-01,370.2,392.4,369,390.2,0
3551,1994-01-01,390.5,396.4,375.3,381.3,0
3551,1994-02-01,381.3,390,374.5,381.25,0
3551,1994-03-01,381.25,392.5,373.75,391.75,0
3551,1994-04-01,391.75,393,369.5,376,0
3551,1994-05-01,376,389.6,372.7,386.8,0
3551,1994-06-01,386.8,394,378.7,385.8,0
3551,1994-07-01,385.8,388.75,382.4,383.4,0
3551,1994-08-01,384.25,387.6,376.2,385.9,0
3551,1994-09-01,385.9,398,385.9,394.1,0
3551,1994-10-01,394.2,396.1,383.4,383.6,0
3551,1994-11-01,383.6,387,381.15,381.15,0
3551,1994-12-01,381.05,386.4,375.6,382.7,0
3551,1995-01-01,382.4,385.75,371.2,374.75,0
3551,1995-02-01,374.75,380.1,374,376.6,0
3551,1995-03-01,376.6,394.25,374.33,390.7,0
3551,1995-04-01,391.6,397.75,386,386,0
3551,1995-05-01,386.25,391.8,381.35,383.8,0
3551,1995-06-01,383.8,391.5,383.3,383.8,0
3551,1995-07-01,384.45,391.25,382.2,382.45,0
3551,1995-08-01,382.45,387.1,381.3,382.5,0
3551,1995-09-01,382.5,386.1,379.3,383.3,0
3551,1995-10-01,383.35,385.3,381.2,382.5,0
3551,1995-11-01,382.5,389.6,382,387.9,0
3551,1995-12-01,387.9,390.2,385.7,386.85,0
3551,1996-01-01,386.5,409,386.5,405.6,0
3551,1996-02-01,405.6,417.9,396.3,399.45,0
3551,1996-03-01,399.45,401.1,391.85,395.1,0
3551,1996-04-01,395.2,398.1,389.6,391.4,0
3551,1996-05-01,391.4,395.5,389.9,390.8,0
3551,1996-06-01,390.5,391.4,380.2,380.2,0
3551,1996-07-01,380.5,385.75,380.3,385.4,0
3551,1996-08-01,385.4,389.8,385.4,386.1,0
3551,1996-09-01,386.25,387.45,378.5,378.5,0
3551,1996-10-01,378.5,384.3,377.35,377.7,0
3551,1996-11-01,377.7,384.35,371.2,371.2,0
3551,1996-12-01,371.3,374.25,366.3,367.45,0
3551,1997-01-01,368.8,369.1,343.9,344.1,0
3551,1997-02-01,343.45,363,336.85,363,0
3551,1997-03-01,363.2,363.6,345.9,350.8,0
3551,1997-04-01,349.2,351.9,338.1,339.1,0
3551,1997-05-01,339.3,350.1,339.1,344.5,0
3551,1997-06-01,344.9,345,333.7,333.7,0
3551,1997-07-01,333.7,334.2,314.2,324.3,0
3551,1997-08-01,324.3,329.1,317.8,323.9,0
3551,1997-09-01,323.8,334.5,319.8,334,0
3551,1997-10-01,333,339.35,307.75,311.2,0
3551,1997-11-01,311.5,315.9,295.7,296.8,0
3551,1997-12-01,296.9,296.9,282,288.8,0
3551,1998-01-01,289.3,305.8,277.1,302.2,0
3551,1998-02-01,302,303.65,291.2,299.15,0
3551,1998-03-01,298.75,304.2,286.95,300.7,0
3551,1998-04-01,300.7,314.7,299.2,306.4,0
3551,1998-05-01,306.4,306.8,291,292.7,0
3551,1998-06-01,292.8,299.8,284.28,296.7,0
3551,1998-07-01,296.8,298.1,286.2,286.4,0
3551,1998-08-01,286.25,290,271.5,275.3,0
3551,1998-09-01,276.4,299.6,276.4,296.7,0
3551,1998-10-01,296.35,304.6,291.25,292.3,0
3551,1998-11-01,292.7,298.05,288.4,292.7,0
3551,1998-12-01,292.75,296.3,285.8,288,0
3551,1999-01-01,288.3,292.9,282.2,286,0
3551,1999-02-01,286.5,290.2,284.6,285.8,0
3551,1999-03-01,286.6,294.6,278.8,279.8,0
3551,1999-04-01,279.8,287.35,277.5,285.6,0
3551,1999-05-01,286.2,289,268,269.8,0
3551,1999-06-01,270.1,270.1,257.4,262.25,0
3551,1999-07-01,262.35,263.4,252.3,255.7,0
3551,1999-08-01,255.3,261.8,252,255.4,0
3551,1999-09-01,255.4,320,253.6,297.7,0
3551,1999-10-01,298.2,337.5,287,298.2,0
3551,1999-11-01,299,299.3,287.8,290.1,0
3551,1999-12-01,290.5,292.25,275,287.5,0
3551,2000-01-01,288.5,290,279.7,283.1,0
3551,2000-02-01,282.85,319,282.25,291.75,0
3551,2000-03-01,291.75,293.5,275.5,278.4,0
3551,2000-04-01,278.75,287.6,272.9,272.9,0
3551,2000-05-01,273.25,282,269.7,271.65,0
3551,2000-06-01,271.65,293.75,271.65,289.6,0
3551,2000-07-01,289.4,289.5,277,277,0
3551,2000-08-01,277,278.6,270.75,277.25,0
3551,2000-09-01,277.25,279,268.85,273.65,0
3551,2000-10-01,274,277.35,262.62,264.6,0
3551,2000-11-01,264.8,270.8,263.65,268.2,0
3551,2000-12-01,269.25,275.9,268.8,271.9,0
3551,2001-01-01,272.45,273.35,262.55,265.6,0
3551,2001-02-01,265.7,269.25,254.35,266.75,0
3551,2001-03-01,267.5,274.4,257.45,257.45,0
3551,2001-04-01,257.5,266.8,255.05,263.55,0
3551,2001-05-01,263.55,296,263.55,265.3,0
3551,2001-06-01,265.3,278.55,264.8,270.35,0
3551,2001-07-01,270.55,271.6,264.75,266.35,0
3551,2001-08-01,265.8,279.3,265.8,273.95,0
3551,2001-09-01,274,294.5,270.6,292.45,0
3551,2001-10-01,291.45,293.75,274.2,279.4,0
3551,2001-11-01,279.3,281.4,271.9,274.15,0
3551,2001-12-01,274.55,281.25,271.45,278.95,0
3551,2002-01-01,278.85,289.75,277.05,282.5,0
3551,2002-02-01,282.75,308.55,281.85,296.75,0
3551,2002-03-01,296.55,304.78,287.7,302.65,0
3551,2002-04-01,302.5,312.5,297.7,308.45,0
3551,2002-05-01,308.25,329.5,306.45,326.55,0
3551,2002-06-01,325.95,330.55,311.9,314.45,0
3551,2002-07-01,314.45,325.95,300.75,303.55,0
3551,2002-08-01,303.55,318.15,298.95,312.75,0
3551,2002-09-01,312.75,327.95,311.25,323.55,0
3551,2002-10-01,323.75,324.45,308.75,317.75,0
3551,2002-11-01,317.75,325.1,316.35,318.15,0
3551,2002-12-01,319.05,354.25,316.05,348.05,0
3551,2003-01-01,348.05,373.15,342.45,368.15,0
3551,2003-02-01,367.9,389.05,341.25,349.95,0
3551,2003-03-01,350.35,358.35,325.7,337.35,0
3551,2003-04-01,337.45,339.95,319.15,338.55,0
3551,2003-05-01,338.55,374.65,337.95,364.45,0
3551,2003-06-01,364.35,369.8,342.65,346.4,0
3551,2003-07-01,345.35,367.55,340.55,354.45,0
3551,2003-08-01,354.25,377.45,345.95,375.45,0
3551,2003-09-01,374.75,393.75,369.75,385.35,0
3551,2003-10-01,385.35,392.45,366.5,384.25,0
3551,2003-11-01,384.45,400.86,375.95,398.15,0
3551,2003-12-01,397.75,417.75,396.75,415.65,0
3551,2004-01-01,415.85,430.4,396.45,402.45,0
3551,2004-02-01,402.35,417.1,391,396.15,0
3551,2004-03-01,396.21,427.45,387.95,426.4,0
3551,2004-04-01,426.02,431.08,377.7,386.75,0
3551,2004-05-01,386.8,396.85,371.7,395.53,0
3551,2004-06-01,395.55,405.14,382,394.17,0
3551,2004-07-01,394.15,409.1,385.55,390.85,0
3551,2004-08-01,390.95,414.26,387.72,409.83,0
3551,2004-09-01,409.73,419.09,395.15,418.51,0
3551,2004-10-01,418.25,430.67,409.5,428.58,0
3551,2004-11-01,428.55,455.28,417.46,450.95,0
3551,2004-12-01,451.13,456.87,432,438.44,0
3551,2005-01-01,438.05,438.15,416.98,422.38,0
3551,2005-02-01,422.36,437.8,410.4,435.55,0
3551,2005-03-01,435.59,447.05,423.55,428.55,0
3551,2005-04-01,428.46,437.69,422.4,434.91,0
3551,2005-05-01,434.46,434.48,413.85,417.67,0
3551,2005-06-01,417.13,443.7,414.69,435.3,0
3551,2005-07-01,435.25,436.75,418.25,429.7,0
3551,2005-08-01,429.9,449.6,429.1,434.79,0
3551,2005-09-01,435.15,475.5,434.85,469.35,0
3551,2005-10-01,467.77,480.42,460.03,466.14,0
3551,2005-11-01,466.06,502.75,455.5,493.84,0
3551,2005-12-01,493.29,541,489.9,517.03,0
3551,2006-01-01,517.38,572.72,511.96,569.48,0
3551,2006-02-01,569.1,575.35,535.11,562.72,0
3551,2006-03-01,561.7,589.51,534.2,582.95,0
3551,2006-04-01,581.8,656.12,581.62,653.91,0
3551,2006-05-01,654.58,730.4,636.44,644.7,0
3551,2006-06-01,645,645.86,542.27,616,0
3551,2006-07-01,617.52,676.41,602.61,637.51,0
3551,2006-08-01,636.22,655.95,607.4,626.15,0
3551,2006-09-01,627.21,640.64,570.94,598.93,0
3551,2006-10-01,598.76,611.2,559.3,605.7,0
3551,2006-11-01,607.4,648.94,605.62,648.15,0
3551,2006-12-01,648.29,649.96,612.11,636.6,0
3551,2007-01-01,637,654.65,602.34,652.97,0
3551,2007-02-01,652.78,688.73,643.41,671.1,0
3551,2007-03-01,669.25,677.5,632.7,663.74,0
3551,2007-04-01,665.75,694.19,656.7,678,0
3551,2007-05-01,679.1,691.02,651.92,660.88,0
3551,2007-06-01,660.61,674.2,639.48,649.5,0
3551,2007-07-01,651.05,687.44,645.6,665.6,0
3551,2007-08-01,664.36,676.96,642.25,673.33,0
3551,2007-09-01,673.29,745.92,671.42,743,0
3551,2007-10-01,744.2,796.6,721.22,796.3,0
3551,2007-11-01,796.96,845.9,773,781.7,0
3551,2007-12-01,783.42,843.25,777.82,833.6,0
3551,2008-01-01,836.22,936.5,834.95,925.3,0
3551,2008-02-01,925.95,976.29,885.32,974.31,0
3551,2008-03-01,973.13,1032.8,905.49,916.95,0
3551,2008-04-01,916.4,952.76,862.7,877.9,0
3551,2008-05-01,877.56,935.5,846.27,886.48,0
3551,2008-06-01,887.42,935.28,857.85,925.6,0
3551,2008-07-01,924.75,988.5,893.55,913.84,0
3551,2008-08-01,913.4,917,772.73,831.18,0
3551,2008-09-01,835.86,925.52,736.55,870.85,0
3551,2008-10-01,870.72,932.11,682.75,722.3,0
3551,2008-11-01,726.5,830.82,700.02,817.94,0
3551,2008-12-01,818.58,890.49,741.59,881.7,0
3551,2009-01-01,882.55,929.65,802.55,927.35,0
3551,2009-02-01,925.1,1006.43,889.25,943.73,0
3551,2009-03-01,939.98,967.13,884.14,918.82,0
3551,2009-04-01,921.39,933.64,859.85,888.79,0
3551,2009-05-01,888.19,980.3,880.54,979.28,0
3551,2009-06-01,980.37,989.77,902.1,926.4,0
3551,2009-07-01,927,959.85,905.43,954,0
3551,2009-08-01,953.55,971.7,930.68,951.26,0
3551,2009-09-01,951.63,1024,946.84,1007.64,0
3551,2009-10-01,1007.42,1070.71,987.2,1045.2,0
3551,2009-11-01,1046,1195.15,1042.17,1179.64,0
3551,2009-12-01,1179.29,1226.37,1074.97,1096.75,0
3551,2010-01-01,1096.8,1161.82,1074.47,1081.41,0
3551,2010-02-01,1081.5,1130.91,1044.79,1117.55,0
3551,2010-03-01,1117,1144.82,1085.54,1113.2,0
3551,2010-04-01,1112.95,1181.56,1111.94,1179.2,0
3551,2010-05-01,1178.85,1249.25,1157.55,1216.3,0
3551,2010-06-01,1216.02,1265.03,1197.15,1242.58,0
3551,2010-07-01,1242.07,1244.1,1155.9,1180.9,0
3551,2010-08-01,1180.4,1249.68,1174.8,1247.21,0
3551,2010-09-01,1247.18,1315.74,1237.01,1308.31,0
3551,2010-10-01,1308.7,1387.08,1306.55,1358.11,0
3551,2010-11-01,1359.29,1424.36,1326.04,1386.01,0
3551,2010-12-01,1386.02,1430.63,1362.28,1420.68,1098326
3551,2011-01-01,1420.65,1423.61,1308.11,1332.47,1992458
3551,2011-02-01,1332.61,1417.88,1325.44,1410.92,1379219
3551,2011-03-01,1410.84,1447.28,1382.57,1431.89,1837743
3551,2011-04-01,1431.84,1568.88,1412.82,1563.15,1627356
3551,2011-05-01,1563.89,1575.11,1462.39,1535.47,1866161
3551,2011-06-01,1535.47,1557.75,1491.12,1499.93,1718825
3551,2011-07-01,1499.92,1632.03,1478.65,1626.77,1671013
3551,2011-08-01,1626.4,1911.48,1609.02,1825.69,2389208
3551,2011-09-01,1825.75,1920.18,1534.75,1623.37,2518903
3551,2011-10-01,1620.65,1752.21,1595.82,1714.68,2416365
3551,2011-11-01,1714.87,1802.69,1666.92,1745.94,2593939
3551,2011-12-01,1745.85,1760.15,1522.53,1561.93,2754875
3551,2012-01-01,1564.41,1747.21,1557.17,1737.91,2658752
3551,2012-02-01,1737.1,1790.28,1689.27,1696.52,2640864
3551,2012-03-01,1701.89,1725.44,1628.48,1667.97,3627843
3551,2012-04-01,1668.5,1683.27,1612.82,1664.16,3206484
3551,2012-05-01,1664.04,1671.34,1527.52,1560.2,4003688
3551,2012-06-01,1560.05,1639.93,1545.18,1597.33,3839012
3551,2012-07-01,1597.38,1629.2,1555.06,1614.24,3681126
3551,2012-08-01,1614.3,1692.83,1585.11,1691.26,3548698
3551,2012-09-01,1691.74,1787.04,1685.35,1772.18,3159780
3551,2012-10-01,1770.36,1795.78,1698.79,1720.32,4300973
3551,2012-11-01,1720.41,1754.13,1672.63,1714.7,4959074
3551,2012-12-01,1714.15,1723.14,1635.56,1675.21,4179781
3551,2013-01-01,1674.99,1695.99,1625.8,1663.49,4621225
3551,2013-02-01,1663.46,1684.6,1555.06,1579.46,4123119
3551,2013-03-01,1579.6,1616.47,1561.71,1596.15,3349630
3551,2013-04-01,1587.65,1603.72,1321.54,1476.33,4952263
